gene,cor,Description
Os06g0726800,0.157122599682225,G2/mitotic-specific cyclin 2 (B-like cyclin) (CycOs2).
Os11g0207000,0.157101398188969,LIM binding protein domain containing protein.
Os11g0207000,0.157101398188969,Hypothetical conserved gene.
Os01g0105400,0.157073607052577,Similar to Kinesin heavy chain.
Os03g0718500,0.1568127238078,Homeodomain-related domain containing protein.
Os07g0111700,0.156691576831313,Flavin monooxygenase FMO domain containing protein.
Os07g0111700,0.156691576831313,Similar to cDNA clone:J023132I08, full insert sequence.
Os07g0111700,0.156691576831313,Similar to cDNA clone:J023132I08, full insert sequence.
Os05g0132400,0.156577199562903,Agenet domain containing protein.
Os01g0617900,0.156489574563715,Similar to oxygen-evolving complex-related.
Os01g0617900,0.156489574563715,Similar to predicted protein.
Os01g0617900,0.156489574563715,Similar to oxygen-evolving complex-related.
Os04g0284100,0.156420802782633,Similar to OSIGBa0145C02.4 protein.
Os09g0381300,0.156385007662455,Pyridoxal phosphate-dependent transferase, major region, subdomain 1 domain containing protein.
Os09g0281300,0.156340907519583,Protein of unknown function DUF1218 family protein.
Os09g0517900,0.155984331261903,UDP-glucuronosyl/UDP-glucosyltransferase family protein.
Os07g0648566,0.155984331261903,Hypothetical gene.
Os07g0580200,0.155984331261903,Conserved hypothetical protein.
Os06g0506000,0.155984331261903,Conserved hypothetical protein.
Os06g0205000,0.155984331261903,Similar to Ubiquitin-like protein ATG12.
Os06g0183600,0.155984331261903,Exo70 exocyst complex subunit domain containing protein.
Os04g0443900,0.155984331261903,Similar to RuBisCO large subunit-binding protein subunit beta, chloroplastic.
Os03g0821275,0.155984331261903,Non-protein coding transcript.
Os02g0787600,0.155984331261903,Glutamate receptor 2.2, Cold and drought stress response
Os02g0787600,0.155984331261903,Hypothetical conserved gene.
Os02g0755500,0.155984331261903,Glycosyltransferase, Drought tolerance, Response to oxidative stress
Os12g0126200,0.155984331261903,Engulfment and cell motility, ELM domain containing protein.
Os04g0515400,0.155808709951953,NTP pyrophosphohydrolase MazG, putative catalytic core domain containing protein.
Os07g0619100,0.155624022344802,Protein of unknown function DUF827, plant family protein.
Os02g0605500,0.15496276355787,Zinc finger, TRAF-type domain containing protein.
Os04g0142400,0.154363212070021,Conserved hypothetical protein.
Os06g0726100,0.154354248683308,Pathogenesis related (PR)-3 chitinase 3, Resistance against sheath blight pathogen
Os07g0581300,0.15424825817183,Conserved hypothetical protein.
Os07g0581300,0.15424825817183,Similar to predicted protein.
Os09g0407300,0.154047022449392,Domain of unknown function SprT-like domain containing protein.
Os09g0407300,0.154047022449392,Domain of unknown function SprT-like domain containing protein.
Os07g0485950,0.154047022449392,Non-protein coding transcript.
Os07g0467200,0.154047022449392,Similar to Clone ZZD536 mRNA sequence.
Os06g0662300,0.154047022449392,Pollen allergen Lol p2 family protein.
Os05g0516550,0.154047022449392,Hypothetical gene.
Os05g0375466,0.154047022449392,Non-protein coding transcript.
Os04g0561900,0.154047022449392,Cupredoxin domain containing protein.
Os04g0377932,0.154047022449392,Similar to Gonidia forming protein GlsA.
Os04g0201900,0.154047022449392,S-Domain receptor like kinase-LecRK1, G-type lectin receptor kinase 1, Broad-spectrum and durable insect resistance, Resistance to brown planthopper, (Nipponbare: BPH-susceptible), Response to drought in a tolerant rice genotype, Response to B. glumae and R. solani
Os02g0599200,0.154047022449392,Protein phosphatase 2C-like domain containing protein.
Os07g0541600,0.15331857800927,Similar to cDNA clone:002-112-D06, full insert sequence.
Os07g0541600,0.15331857800927,Conserved hypothetical protein.
Os12g0551900,0.153205929240476,Peptidase C48, SUMO/Sentrin/Ubl1 domain containing protein.
Os06g0575400,0.152946626789848,S-Domain receptor like kinase-5, Response to drought in a tolerant genotype, Response to submergence
Os01g0629000,0.152892581417747,Hypothetical conserved gene.
Os03g0666500,0.152819889412914,Similar to Ras-related protein RHA1.
Os03g0666500,0.152819889412914,Similar to Ras-related protein RHA1.
Os03g0666500,0.152819889412914,Similar to Ras-related protein RHA1.
Os02g0453000,0.152700595898577,Non-protein coding transcript.
Os01g0176500,0.152548666963661,Conserved hypothetical protein.
Os01g0176500,0.152548666963661,Hypothetical conserved gene.
Os04g0540600,0.152512239308417,Aldehyde dehydrogenase domain containing protein.
Os03g0299600,0.152136043713942,Wound-induced protein, Wun1 domain containing protein.
Os03g0201901,0.15211703253628,Glycoside hydrolase, family 10 domain containing protein.
Os02g0437901,0.152108487702136,Hypothetical gene.
Os05g0571700,0.152046137884918,Cyclin-like F-box domain containing protein.
Os10g0498900,0.151833433872871,Similar to Microtubule-associated protein EB1-like protein.
Os09g0528000,0.151514204684262,Kinesin, motor region domain containing protein.
Os09g0528000,0.151514204684262,Kinesin, motor region domain containing protein.
Os09g0528000,0.151514204684262,Hypothetical conserved gene.
Os04g0570850,0.151514204684262,Hypothetical protein.
Os04g0563300,0.151514204684262,Similar to H0211B05.14 protein.
Os04g0563300,0.151514204684262,Cyclin-like F-box domain containing protein.
Os03g0324700,0.151514204684262,Exostosin-like family protein.
Os02g0255900,0.151514204684262,Conserved hypothetical protein.
Os02g0234400,0.151514204684262,Hypothetical protein.
Os12g0516900,0.151514204684262,Cyclin-like F-box domain containing protein.
Os12g0516900,0.151514204684262,Cyclin-like F-box domain containing protein.
Os12g0547500,0.151467467001527,Kinesin-14 family member, Non-processive, minus-end-directed motor protein that transports actin filaments along microtubules, Organization of the cytoskeletal architecture, Cell elongation and division
Os01g0704250,0.151289099095508,Non-protein coding transcript.
Os04g0278200,0.151243618311008,Hypothetical conserved gene.
Os04g0278200,0.151243618311008,Tetratricopeptide-like helical domain containing protein.
Os09g0111100,0.151110654413465,D-type cyclin 3;1, Regulation of branch formation, Maintenance of meristem activity
Os08g0525050,0.151110654413465,Non-protein coding transcript.
Os03g0660050,0.151110654413465,Non-protein coding transcript.
Os03g0645200,0.151110654413465,Similar to Translation initiation factor eIF-2B delta subunit (eIF-2B GDP-GTP exchange factor).
Os02g0749900,0.151110654413465,Mitochodrial transcription termination factor-related family protein.
Os12g0131300,0.151110654413465,Similar to cDNA, clone: J065154E06, full insert sequence.
Os01g0847100,0.151110654413465,Conserved hypothetical protein.
Os01g0364900,0.151110654413465,Conserved hypothetical protein.
Os07g0561300,0.150929965095613,F-box containing protein, Salt tolerance
Os08g0339200,0.150699311780046,Uncharacterized conserved protein UCP016210 domain containing protein.
Os01g0278600,0.15068039974857,PDZ/DHR/GLGF domain containing protein.
Os01g0278600,0.15068039974857,PDZ/DHR/GLGF domain containing protein.
Os05g0151000,0.150398417847667,Similar to DNA-directed RNA polymerase.
Os04g0283900,0.149811799914694,Similar to OSIGBa0097I11.6 protein.
Os11g0453600,0.149796764015768,Conserved hypothetical protein.
Os10g0419400,0.149773853352798,Acireductone dioxygenase, Ethylene synthesis, Abiotic stress response
Os08g0526200,0.149543593276967,Conserved hypothetical protein.
Os08g0526200,0.149543593276967,Conserved hypothetical protein.
Os02g0691800,0.149482638108527,Similar to asparagine synthase family protein.
Os01g0742400,0.149454673801176,Hypothetical conserved gene.
Os01g0742400,0.149454673801176,Leucine-rich repeat receptor-like kinase, ABA sensitivity, Drought tolerance regulation
Os03g0715500,0.149398568380501,Armadillo-type fold domain containing protein.
Os03g0715500,0.149398568380501,Armadillo-type fold domain containing protein.
Os03g0715500,0.149398568380501,Similar to TVLP1.
Os01g0689000,0.149296992883053,Protein of unknown function DUF1639 family protein.
Os03g0431800,0.149019185852961,Conserved hypothetical protein.
Os03g0579300,0.148756750574513,60S ribosomal protein L19.
Os10g0155400,0.148571294185654,Similar to Amidase family protein, expressed.
Os06g0683900,0.148540275608341,Similar to OSIGBa0115M15.5 protein.
Os03g0568000,0.148529845095481,Hypothetical protein.
Os07g0573900,0.148436356413285,Hypothetical conserved gene.
Os07g0603100,0.148427235174009,Nucleotide-binding, alpha-beta plait domain containing protein.
Os08g0559000,0.148298798360148,Similar to F1F0-ATPase inhibitor protein.
Os06g0471100,0.148298798360148,NA
Os05g0331900,0.148298798360148,Conserved hypothetical protein.
Os02g0668700,0.148298798360148,Non-protein coding transcript.
Os11g0691600,0.148298798360148,Similar to Protein kinase.
Os01g0835700,0.148298798360148,CCT domain containing protein, Regulation of heading date
Os04g0599000,0.148289916645429,Similar to WAK53a - OsWAK receptor-like protein kinase.
Os04g0599000,0.148289916645429,Serine/threonine protein kinase-related domain containing protein.
Os07g0191700,0.148205322071677,Similar to AT.I.24-9 protein (Fragment).
Os02g0147100,0.148021167423711,Conserved hypothetical protein.
Os06g0691600,0.148016932058328,EF-Hand type domain containing protein.
Os07g0131250,0.147998868181549,Similar to Hexose transporter HT2.
Os04g0483550,0.147998868181549,Hypothetical gene.
Os03g0659700,0.147998868181549,Similar to LOB domain protein 12.
Os12g0190400,0.147998868181549,Similar to NifS-like protein.
Os01g0788400,0.147998868181549,Pectin methylesterase, Leaf senescence regulation
Os03g0448500,0.147951186849564,Similar to Calcineurin B-like protein 7.
Os03g0448500,0.147951186849564,Similar to Calcineurin B-like protein 7.
Os03g0448500,0.147951186849564,Hypothetical gene.
Os01g0692000,0.147646907692464,Similar to Glutathione S-transferase GSTU6.
Os03g0305800,0.14764171208161,Galactosyl transferase family protein.
Os07g0636900,0.14758684534326,Asp/Glu racemase, active site domain containing protein.
Os04g0599800,0.147527104924986,WD40 repeat-like domain containing protein.
Os04g0599800,0.147527104924986,Cell Division Cycle 20 (CDC20) protein, Cell cycle regulator, Required for faithful meiotic chromosome segregation and cytokinesis
Os05g0521500,0.147308114136635,Peptidase S16, lon N-terminal domain containing protein.
Os02g0320300,0.147275591866653,Similar to Chalcone isomerase 3.
Os09g0473350,0.14724532776786,Similar to methylcytosine binding domain protein.
Os01g0206200,0.14724532776786,Conserved hypothetical protein.
Os07g0673000,0.147205057391188,Ureohydrolase domain containing protein.
Os03g0622100,0.147154041239204,Transcriptional factor B3 family protein.
Os06g0563125,0.146868109004205,Hypothetical protein.
Os03g0284150,0.146819264235427,Hypothetical protein.
Os09g0250200,0.146702143526418,Conserved hypothetical protein.
Os08g0439600,0.146702143526418,Protein of unknown function DUF868, plant family protein.
Os07g0673801,0.146702143526418,Conserved hypothetical protein.
Os06g0730950,0.146702143526418,Hypothetical protein.
Os04g0480700,0.146702143526418,Cytochrome P450 family protein.
Os03g0374901,0.146702143526418,Hypothetical protein.
Os02g0141000,0.146702143526418,Butirosin biosynthesis, BtrG-like domain containing protein.
Os11g0503400,0.146702143526418,Conserved hypothetical protein.
Os06g0647900,0.146604346273827,Conserved hypothetical protein.
Os01g0857300,0.146540224880334,Three-deoxy-D-manno-octulosonic-acid transferase, N-terminal domain containing protein.
Os01g0857300,0.146540224880334,Three-deoxy-D-manno-octulosonic-acid transferase, N-terminal domain containing protein
Os02g0151400,0.146536451604639,Conserved hypothetical protein.
Os05g0134300,0.146476038856358,Protein of unknown function DUF408 family protein.
Os02g0672800,0.146311544827783,Similar to Protein kinase.
Os07g0540100,0.146302413482238,Serine/threonine protein kinase-related domain containing protein.
Os02g0228300,0.146281312828204,LRR-receptor-like kinase (LRR-RLK) family protein
Os01g0144700,0.146258272332402,Conserved hypothetical protein.
Os02g0602400,0.146255917248652,Mitochodrial transcription termination factor-related family protein.
Os02g0602400,0.146255917248652,Hypothetical conserved gene.
Os09g0536800,0.146251404942925,Hypothetical protein.
Os09g0465500,0.146092712691536,Conserved hypothetical protein.
Os01g0252150,0.146041607119733,Hypothetical protein.
Os01g0772800,0.146008642236892,Similar to Signal recognition particle 54 kDa protein 2 (SRP54).
Os01g0225200,0.145945999621937,Similar to predicted protein.
Os01g0225200,0.145945999621937,GTPase Der
Os05g0549232,0.145864645149681,Similar to DVL4/RTFL17 (ROTUNDIFOLIA LIKE 17).
Os03g0725200,0.145746265611468,Hypothetical protein.
Os08g0282200,0.145655702880236,Hypothetical protein.
Os08g0421400,0.145510813502034,Hypothetical protein.
Os01g0965400,0.145472551726118,Chloroplast-targeted UMP kinase, Regulation of leaf colour
Os06g0334400,0.145341976469788,Similar to Cdk-activating kinase 1At (Cdk-activating kinase CAK1At).
Os06g0334400,0.145341976469788,Similar to Cyclin-dependent kinase F-1.
Os05g0132000,0.14527998168228,Pentatricopeptide repeat domain containing protein.
Os06g0548000,0.145248647021013,Aspartate aminotransferase (EC 2.6.1.1).
Os12g0170100,0.145174431379924,Similar to DNA-binding protein.
Os04g0498400,0.145100119465874,Conserved hypothetical protein.
Os04g0475000,0.144953117331927,Hypothetical protein.
Os03g0195300,0.144950423071951,Similar to Low affinity sulphate transporter 3.
Os11g0141000,0.144578151155422,Similar to PP2A regulatory subunit-like protein.
Os11g0141000,0.144578151155422,Similar to PP2A regulatory subunit-like protein.
Os03g0199050,0.144540093516491,Hypothetical protein.
Os08g0297500,0.144489160016128,Hypothetical conserved gene.
Os06g0549700,0.144140719593481,Conserved hypothetical protein.
Os04g0609200,0.144135406081971,Major facilitator superfamily protein.
Os01g0652450,0.143944179254561,Hypothetical gene.
Os01g0606133,0.14392919538693,Hypothetical conserved gene.
Os12g0278800,0.143884253452283,Similar to Zinc finger CCCH type domain containing protein ZFN-like 1. Splice isoform 3.
Os12g0278800,0.143884253452283,Similar to zinc finger CCCH type domain-containing protein ZFN-like 6.
Os12g0278800,0.143884253452283,Similar to Zinc finger CCCH type domain containing protein ZFN-like 1. Splice isoform 3.
Os01g0633800,0.143857376198796,Non-protein coding transcript.
Os07g0521800,0.143839341642311,Nucleotide-binding LRR receptor (NLR) family protein
Os10g0391300,0.14376154387691,DNA-binding SAP domain containing protein.
Os11g0232100,0.143729529284262,LRR-receptor-like kinase (LRR-RLK) family protein
Os11g0232100,0.143729529284262,Hypothetical conserved gene.
Os09g0334500,0.143629957180697,WRKY transcription factor, Tolerance to phosphate starvation, Regulator of Fe starvation and cold stress
Os06g0604400,0.143558922364236,Phospholipase D
